Device Name,Time,Frequency,Today kWh,Today Cost,Month kWh,Month Cost,tCO2,Energy kWh,RYB Phase Voltage,Line Voltage,Average Current,Power Factor,Average Power,RYB Phase Current,RYB Phase Power,RYB Phase PF
EM Lab-2 (3 Phase),"Jul 31 2025, 23:00:00",49.98,9.63,96.30,141.81,1418.10,0.11,4947168.00,"R: 235.61, Y: 242.37, B: 238.55",413.48,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 22:00:00",50.04,9.63,96.30,141.81,1418.10,0.11,4947168.00,"R: 234.38, Y: 240.79, B: 238.55",411.96,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 21:00:00",50.05,9.63,96.30,141.81,1418.10,0.11,4947168.00,"R: 232.21, Y: 238.29, B: 234.94",407.17,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 20:00:00",50.09,9.63,96.30,141.81,1418.10,0.11,4947168.00,"R: 235.13, Y: 241.36, B: 239.40",413.29,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 19:00:00",50.07,9.63,96.30,141.81,1418.10,0.11,4947168.00,"R: 234.38, Y: 238.32, B: 237.06",409.65,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 18:00:00",50.09,9.63,96.30,141.81,1418.10,0.11,4947168.00,"R: 236.42, Y: 237.62, B: 242.18",413.83,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 17:00:00",50.01,9.63,96.30,141.81,1418.10,0.11,4947168.00,"R: 237.24, Y: 240.97, B: 239.72",414.70,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 15:00:00",50.04,9.63,96.30,141.81,1418.10,0.11,4947168.00,"R: 235.13, Y: 240.54, B: 234.06",409.93,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 14:00:00",50.04,9.63,96.30,141.81,1418.10,0.11,4947168.00,"R: 232.48, Y: 236.51, B: 228.21",401.99,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 12:00:00",50.16,9.50,95.00,141.69,1416.90,0.11,4947047.00,"R: 237.08, Y: 251.13, B: 245.70",423.63,1.49,0.71,0.78,"R: 1.42, Y: 1.53, B: 1.53","R: 240.39, Y: 257.00, B: 286.30","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 11:00:00",50.07,7.54,75.40,139.72,1397.20,0.10,4945080.00,"R: 230.22, Y: 248.86, B: 245.67",417.09,8.64,0.76,4.82,"R: 8.37, Y: 9.02, B: 8.78","R: 1376.24, Y: 1516.39, B: 1750.54","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 09:00:00",50.04,5.82,58.20,138.00,1380.00,0.10,4943360.00,"R: 232.34, Y: 240.32, B: 235.68",408.61,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 08:00:00",50.07,5.82,58.20,138.00,1380.00,0.10,4943360.00,"R: 237.63, Y: 241.34, B: 237.22",413.34,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 07:00:00",49.95,5.82,58.20,138.00,1380.00,0.10,4943360.00,"R: 238.07, Y: 241.43, B: 241.99",416.56,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 06:00:00",50.06,5.82,58.20,138.00,1380.00,0.10,4943360.00,"R: 236.77, Y: 236.69, B: 236.12",409.66,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 05:00:00",50.04,5.82,58.20,138.00,1380.00,0.10,4943360.00,"R: 237.51, Y: 241.95, B: 241.12",415.68,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 04:00:00",50.04,5.82,58.20,138.00,1380.00,0.10,4943360.00,"R: 239.89, Y: 241.10, B: 244.40",418.95,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 03:00:00",49.97,5.82,58.20,138.00,1380.00,0.10,4943360.00,"R: 237.51, Y: 240.82, B: 240.90",415.24,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 02:00:00",50.01,5.82,58.20,138.00,1380.00,0.10,4943360.00,"R: 238.63, Y: 239.32, B: 241.99",415.75,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 01:00:00",50.00,5.82,58.20,138.00,1380.00,0.10,4943360.00,"R: 235.43, Y: 239.87, B: 241.52",414.03,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 31 2025, 00:00:00",50.04,5.82,58.20,138.00,1380.00,0.10,4943360.00,"R: 233.77, Y: 239.24, B: 238.79",410.82,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 23:00:00",49.97,6.33,63.30,138.00,1380.00,0.10,4943360.00,"R: 236.01, Y: 240.67, B: 237.81",412.44,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 22:00:00",50.09,6.33,63.30,138.00,1380.00,0.10,4943360.00,"R: 233.70, Y: 239.76, B: 237.42",410.25,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 21:00:00",50.07,6.33,63.30,138.00,1380.00,0.10,4943360.00,"R: 232.75, Y: 237.94, B: 235.82",407.55,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 20:00:00",50.06,6.33,63.30,138.00,1380.00,0.10,4943360.00,"R: 237.04, Y: 241.89, B: 241.75",416.12,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 19:00:00",50.02,6.33,63.30,138.00,1380.00,0.10,4943360.00,"R: 234.77, Y: 239.53, B: 239.54",412.22,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 18:00:00",50.03,6.33,63.30,138.00,1380.00,0.10,4943360.00,"R: 236.62, Y: 236.60, B: 242.04",412.90,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 17:00:00",50.09,6.33,63.30,138.00,1380.00,0.10,4943360.00,"R: 237.77, Y: 241.73, B: 245.08",418.42,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 15:00:00",49.93,6.33,63.30,138.00,1380.00,0.10,4943360.00,"R: 229.78, Y: 241.87, B: 230.01",404.99,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 14:00:00",50.02,6.33,63.30,138.00,1380.00,0.10,4943360.00,"R: 232.09, Y: 241.74, B: 233.78",408.99,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 13:00:00",50.06,6.33,63.30,138.00,1380.00,0.10,4943360.00,"R: 239.93, Y: 248.92, B: 248.28",425.88,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 12:00:00",50.12,5.99,59.90,137.67,1376.70,0.10,4943021.00,"R: 239.48, Y: 248.35, B: 241.59",421.00,1.45,0.70,0.74,"R: 1.40, Y: 1.49, B: 1.47","R: 231.40, Y: 248.51, B: 263.07","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 11:00:00",50.12,3.78,37.80,135.45,1354.50,0.10,4940805.00,"R: 229.51, Y: 247.54, B: 236.94",410.13,11.74,0.47,3.93,"R: 16.29, Y: 10.18, B: 8.80","R: 1457.06, Y: 1164.91, B: 1336.16","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 10:00:00",50.02,1.87,18.70,133.54,1335.40,0.10,4938895.00,"R: 235.66, Y: 244.91, B: 236.00",412.28,1.41,0.73,0.74,"R: 1.37, Y: 1.47, B: 1.40","R: 235.82, Y: 247.83, B: 259.77","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 09:00:00",50.02,1.75,17.50,133.42,1334.20,0.10,4938776.00,"R: 233.87, Y: 242.06, B: 233.84",409.62,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 08:00:00",50.09,1.75,17.50,133.42,1334.20,0.10,4938776.00,"R: 241.57, Y: 246.34, B: 243.78",421.85,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 07:00:00",49.87,1.75,17.50,133.42,1334.20,0.10,4938776.00,"R: 237.47, Y: 239.83, B: 242.98",415.88,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 06:00:00",50.04,1.75,17.50,133.42,1334.20,0.10,4938776.00,"R: 240.06, Y: 242.21, B: 243.13",418.89,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 05:00:00",50.05,1.75,17.50,133.42,1334.20,0.10,4938776.00,"R: 235.03, Y: 241.20, B: 241.47",414.27,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 04:00:00",50.07,1.75,17.50,133.42,1334.20,0.10,4938776.00,"R: 238.56, Y: 240.99, B: 243.19",417.25,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 03:00:00",49.99,1.75,17.50,133.42,1334.20,0.10,4938776.00,"R: 236.37, Y: 239.08, B: 242.67",414.62,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 01:00:00",49.96,0.53,5.30,132.20,1322.00,0.10,4937554.00,"R: 234.83, Y: 240.74, B: 242.64",414.53,0.13,0.52,0.05,"R: 0.39, Y: 0.00, B: 0.00","R: 48.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 30 2025, 00:00:00",50.00,0.00,0.00,131.67,1316.70,0.10,4937027.00,"R: 239.52, Y: 240.40, B: 241.77",416.59,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 23:00:00",49.93,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 239.70, Y: 243.14, B: 242.66",418.67,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 21:00:00",49.98,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 234.22, Y: 239.53, B: 239.00",411.50,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 20:00:00",49.89,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 234.64, Y: 238.07, B: 239.69",411.38,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 19:00:00",50.05,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 234.88, Y: 238.15, B: 239.80",411.25,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 18:00:00",50.13,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 238.37, Y: 242.64, B: 246.74",420.07,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 17:00:00",50.01,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 238.69, Y: 242.73, B: 246.64",420.23,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 15:00:00",50.05,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 238.33, Y: 249.03, B: 239.63",419.19,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 14:00:00",50.01,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 236.00, Y: 251.72, B: 245.43",422.91,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 13:00:00",50.14,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 244.50, Y: 255.32, B: 246.92",431.44,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 12:00:00",49.99,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 232.88, Y: 243.13, B: 232.45",408.63,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 11:00:00",50.07,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 244.26, Y: 254.09, B: 249.76",429.23,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 09:00:00",50.11,12.26,122.60,131.67,1316.70,0.10,4937027.00,"R: 238.46, Y: 245.86, B: 241.10",418.55,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 08:00:00",50.09,11.31,113.10,130.72,1307.20,0.10,4936080.00,"R: 233.66, Y: 242.24, B: 236.62",411.36,0.13,0.50,0.05,"R: 0.39, Y: 0.00, B: 0.00","R: 994.69, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 07:00:00",49.98,10.16,101.60,129.57,1295.70,0.10,4934930.00,"R: 234.54, Y: 233.62, B: 237.83",407.09,0.13,0.53,0.05,"R: 0.40, Y: 0.00, B: 0.00","R: 48.95, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 06:00:00",50.02,9.20,92.00,128.61,1286.10,0.10,4933963.00,"R: 238.11, Y: 236.95, B: 238.86",412.22,3.72,0.89,2.36,"R: 4.29, Y: 3.22, B: 3.66","R: 950.28, Y: 616.87, B: 806.23","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 29 2025, 05:00:00",50.06,7.88,78.80,127.30,1273.00,0.10,4932650.00,"R: 239.07, Y: 240.99, B: 243.91",417.89,0.13,0.51,0.05,"R: 0.39, Y: 0.00, B: 0.00","R: 46.43, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 23:00:00",49.97,13.04,130.40,117.62,1176.20,0.09,4922977.00,"R: 235.95, Y: 239.24, B: 240.34",412.91,4.11,0.90,2.65,"R: 4.59, Y: 3.80, B: 4.02","R: 1008.71, Y: 776.88, B: 899.76","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 22:00:00",50.09,11.49,114.90,116.07,1160.70,0.09,4921421.00,"R: 235.10, Y: 239.86, B: 240.91",413.01,3.86,0.88,2.42,"R: 4.38, Y: 3.42, B: 3.76","R: 930.78, Y: 654.61, B: 838.47","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 21:00:00",50.05,9.47,94.70,114.05,1140.50,0.09,4919407.00,"R: 233.42, Y: 237.39, B: 237.55",408.68,3.81,0.90,2.42,"R: 4.42, Y: 3.43, B: 3.61","R: 940.02, Y: 681.88, B: 802.57","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 20:00:00",50.04,7.29,72.90,111.87,1118.70,0.08,4917221.00,"R: 235.32, Y: 238.21, B: 240.24",412.08,4.02,0.88,2.54,"R: 4.61, Y: 3.57, B: 3.94","R: 990.93, Y: 706.37, B: 874.56","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 19:00:00",50.07,4.87,48.70,109.45,1094.50,0.08,4914801.00,"R: 235.52, Y: 239.73, B: 239.86",412.98,0.13,0.52,0.05,"R: 0.38, Y: 0.00, B: 0.00","R: 47.28, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 17:00:00",50.07,3.57,35.70,108.14,1081.40,0.08,4913499.00,"R: 239.42, Y: 245.61, B: 247.48",422.71,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 16:00:00",50.03,3.57,35.70,108.14,1081.40,0.08,4913499.00,"R: 235.37, Y: 238.68, B: 243.99",414.65,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 15:00:00",50.05,3.57,35.70,108.14,1081.40,0.08,4913499.00,"R: 233.70, Y: 235.10, B: 234.14",406.19,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 14:00:00",50.05,3.57,35.70,108.14,1081.40,0.08,4913499.00,"R: 237.64, Y: 241.90, B: 237.09",413.86,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 13:00:00",50.17,3.57,35.70,108.14,1081.40,0.08,4913499.00,"R: 243.24, Y: 251.58, B: 244.43",426.11,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 12:00:00",50.07,3.57,35.70,108.14,1081.40,0.08,4913499.00,"R: 233.99, Y: 241.95, B: 242.57",414.82,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 11:00:00",50.00,3.57,35.70,108.14,1081.40,0.08,4913499.00,"R: 233.54, Y: 248.04, B: 245.13",420.01,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 10:00:00",49.98,1.94,19.40,106.52,1065.20,0.08,4911873.00,"R: 232.21, Y: 240.36, B: 236.33",408.99,5.69,0.97,3.94,"R: 5.14, Y: 6.19, B: 5.80","R: 1159.79, Y: 1439.30, B: 1369.11","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 09:00:00",50.02,0.00,0.00,104.58,1045.80,0.08,4909933.00,"R: 230.64, Y: 239.78, B: 237.77",409.16,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 08:00:00",50.06,0.00,0.00,104.58,1045.80,0.08,4909933.00,"R: 237.64, Y: 243.06, B: 240.42",416.30,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 07:00:00",50.04,0.00,0.00,104.58,1045.80,0.08,4909933.00,"R: 237.32, Y: 242.31, B: 244.61",418.02,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 06:00:00",50.03,0.00,0.00,104.58,1045.80,0.08,4909933.00,"R: 237.66, Y: 239.76, B: 241.69",415.09,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 28 2025, 05:00:00",50.04,0.00,0.00,104.58,1045.80,0.08,4909933.00,"R: 236.72, Y: 240.78, B: 242.47",415.59,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 23:00:00",50.07,0.12,1.20,104.58,1045.80,0.08,4909933.00,"R: 234.32, Y: 237.38, B: 240.45",411.16,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 22:00:00",50.01,0.12,1.20,104.58,1045.80,0.08,4909933.00,"R: 231.70, Y: 236.76, B: 239.13",408.58,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 21:00:00",50.00,0.12,1.20,104.58,1045.80,0.08,4909933.00,"R: 237.35, Y: 240.39, B: 241.16",414.71,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 20:00:00",49.96,0.12,1.20,104.58,1045.80,0.08,4909933.00,"R: 237.51, Y: 240.29, B: 240.88",414.83,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 18:00:00",49.96,0.12,1.20,104.58,1045.80,0.08,4909933.00,"R: 236.34, Y: 241.49, B: 245.85",417.75,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
